sequenceID,log_lambda,total_labels,fp,fn
383_chr2,1.73394680849809,1,0,0
383_chr3,1.6860586552156356,1,0,0
383_chr4,1.6566548425881231,1,0,0
383_chrX,1.5857192195601266,1,0,0
384_chr1,1.8297691956748992,1,0,0
384_chr11,1.631588328253238,1,0,0
384_chr17,1.6350859153080564,1,0,0
384_chr2,1.734558705334726,1,0,0
384_chr3,1.6885533075517642,1,0,0
384_chr4,1.654623228243748,1,0,0
385_chr1,1.8291372999943216,1,0,0
385_chr11,1.6304056399335578,1,0,0
385_chr17,1.6327625287522542,1,0,0
385_chr2,1.7327154807183742,1,0,0
385_chr3,1.6860586552156356,1,0,0
385_chr4,1.6504812238075268,1,0,0
386_chr1,1.8300840639548146,1,0,0
386_chr11,1.6350859153080564,1,0,0
386_chr17,1.633928354228994,1,0,0
386_chr2,1.7320960110184258,1,0,0
386_chr3,1.6877261782437236,1,0,0
386_chr4,1.6556422529709331,1,0,0
387_chr1,1.828502504778594,1,0,0
387_chr11,1.6327625287522542,0,0,0
387_chr14,1.535660233235027,1,0,0
387_chr17,1.633928354228994,0,0,0
387_chr2,1.7320960110184258,1,0,0
387_chr3,1.6852181727139932,1,0,0
387_chr4,1.6515267696058114,1,0,0
387_chr5,1.6747645128995639,1,0,0
388_chr1,1.8297691956748992,1,0,0
388_chr11,1.631588328253238,1,0,0
388_chr17,1.6327625287522542,1,0,0
388_chr2,1.7308493614553722,1,0,0
388_chr3,1.6852181727139932,1,0,0
388_chr4,1.652565565295187,1,0,0
389_chr1,1.828502504778594,1,0,0
389_chr11,1.6304056399335578,1,0,0
389_chr17,1.631588328253238,1,0,0
389_chr2,1.7257569610137753,1,0,0
389_chr3,1.6809467148946111,1,0,0
389_chr4,1.6483695513605736,1,0,0
38_chr1,1.8199744235075084,1,0,0
38_chr17,1.641863663944111,0,0,0
38_chr2,1.7314739779080859,1,0,0
38_chr3,1.672952691374451,1,0,0
38_chr4,1.6473032557366176,1,0,0
390_chr1,1.8687273871810708,1,0,0
390_chr11,1.6973728737148535,1,0,0
390_chr17,1.7071867066117268,1,0,0
390_chr2,1.796061199144026,1,0,0
390_chr3,1.785670861822471,1,0,0
390_chr4,1.7529218107091815,1,0,0
391_chr1,1.8213209662317569,1,0,0
391_chr11,1.6155070422290247,1,0,0
391_chr17,1.6231246605584686,1,0,0
391_chr2,1.7164108008381669,1,0,0
391_chr3,1.6738612006698723,1,0,0
391_chr4,1.6327625287522542,1,0,0
392_chr1,1.8233166761557937,1,0,0
392_chr11,1.6280143374292215,1,0,0
392_chr17,1.6280143374292215,1,0,0
392_chr2,1.7218217550180943,1,0,0
392_chr3,1.6826692947241089,1,0,0
392_chr4,1.6362353204949376,1,0,0
393_chr1,1.8269026656007323,1,0,0
393_chr11,1.6280143374292215,1,0,0
393_chr17,1.6327625287522542,1,0,0
393_chr2,1.7211558333905461,1,0,0
393_chr3,1.6800782821876006,1,0,0
393_chr4,1.6429663002001658,1,0,0
394_chr1,1.8275448202782196,1,0,0
394_chr11,1.6268054862616488,1,0,0
394_chr17,1.631588328253238,1,0,0
394_chr2,1.7270462672679818,1,0,0
394_chr3,1.6835235388561318,1,0,0
394_chr4,1.6473032557366176,1,0,0
395_chr1,1.828820266391222,1,0,0
395_chr11,1.6350859153080564,1,0,0
395_chr17,1.6350859153080564,1,0,0
395_chr2,1.734558705334726,1,0,0
395_chr3,1.6852181727139932,1,0,0
395_chr4,1.6566548425881231,1,0,0
396_chr1,1.8265804690638883,1,0,0
396_chr11,1.6304056399335578,1,0,0
396_chr17,1.6327625287522542,1,0,0
396_chr2,1.7244565609458455,1,0,0
396_chr3,1.6835235388561318,1,0,0
396_chr4,1.6515267696058114,1,0,0
397_chr1,1.828502504778594,1,0,0
397_chr11,1.6327625287522542,1,0,0
397_chr17,1.6350859153080564,1,0,0
397_chr2,1.7333324067158664,1,0,0
397_chr3,1.6800782821876006,1,0,0
397_chr4,1.6494288456372879,1,0,0
398_chr1,1.8294536087185542,1,0,0
398_chr11,1.6327625287522542,1,0,0
398_chr17,1.6362353204949376,1,0,0
398_chr2,1.7320960110184258,1,0,0
398_chr3,1.6852181727139932,1,0,0
398_chr4,1.6535976917010051,1,0,0
399_chr1,1.8281840120059292,1,0,0
399_chr11,1.6268054862616488,1,0,0
399_chr17,1.6373766762290247,1,0,0
399_chr2,1.727686815324715,1,0,0
399_chr3,1.6843731492759335,1,0,0
399_chr4,1.641863663944111,1,0,0
39_chr1,1.8090742384248213,2,0,1
39_chr11,1.599137017997089,4,0,1
39_chr17,1.60056406759735,0,0,0
39_chr18,1.453173761903945,1,0,1
39_chr2,1.702734744296014,1,0,0
39_chr20,1.4990284086108943,2,0,1
39_chr3,1.6504812238075268,1,0,0
39_chr4,1.6102268623203686,2,0,1
39_chr7,1.557077128137304,1,0,0
39_chr8,1.569453284877013,4,0,2
400_chr1,1.8297691956748992,1,0,0
400_chr11,1.6362353204949376,0,0,0
400_chr17,1.639635655072424,0,0,0
400_chr2,1.7327154807183742,0,0,0
400_chr3,1.6826692947241089,1,0,0
400_chr4,1.6586610167850495,0,0,0
401_chr1,1.8291372999943216,1,0,0
401_chr11,1.639635655072424,1,0,0
401_chr17,1.640753481184427,1,0,0
401_chr2,1.73394680849809,1,0,0
401_chr3,1.6877261782437236,1,0,0
401_chr4,1.657661072489074,1,0,0
402_chr1,1.8256093633196335,1,0,0
402_chr11,1.6218792042124106,1,0,0
402_chr17,1.633928354228994,1,0,0
402_chr2,1.7211558333905461,1,0,0
402_chr3,1.6738612006698723,1,0,0
402_chr4,1.6429663002001658,1,0,0
403_chr1,1.8229860394942123,1,0,0
403_chr11,1.6155070422290247,1,0,0
403_chr17,1.6280143374292215,1,0,0
403_chr2,1.7129286210981716,1,0,0
403_chr3,1.672952691374451,1,0,0
403_chr4,1.6292143487645936,1,0,0
405_chr1,1.8275448202782196,1,0,0
405_chr11,1.6292143487645936,1,0,0
405_chr17,1.631588328253238,1,0,0
405_chr2,1.7257569610137753,1,0,0
405_chr3,1.6800782821876006,1,0,0
405_chr4,1.6473032557366176,1,0,0
406_chr1,1.8294536087185542,1,0,0
406_chr11,1.631588328253238,1,0,0
406_chr17,1.6362353204949376,1,0,0
406_chr2,1.729592297654431,1,0,0
406_chr3,1.6860586552156356,1,0,0
406_chr4,1.6535976917010051,1,0,0
407_chr1,1.8259338212281342,1,0,0
407_chr11,1.6231246605584686,1,0,0
407_chr17,1.6327625287522542,1,0,0
407_chr2,1.7204869760912846,1,0,0
407_chr3,1.6783268831289937,1,0,0
407_chr4,1.6385100869349585,1,0,0
408_chr1,1.8682531732300711,1,0,0
408_chr11,1.6965914837958764,1,0,0
408_chr17,1.7057169928720943,1,0,0
408_chr2,1.7956597852571103,1,0,0
408_chr3,1.7852391479970382,1,0,0
408_chr4,1.7512935541477714,1,0,0
409_chr1,1.8203122808251364,1,0,0
409_chr11,1.6088802117007757,1,0,0
409_chr17,1.6292143487645936,1,0,0
409_chr2,1.7157206962546658,1,0,0
409_chr3,1.6683301937789266,1,0,0
409_chr4,1.6231246605584686,1,0,0
40_chr1,1.8682531732300711,0,0,0
40_chr11,1.6973728737148535,1,0,1
40_chr17,1.7064536073163994,1,0,0
40_chr2,1.796061199144026,0,0,0
40_chr3,1.7852391479970382,1,0,0
40_chr4,1.7534605989414096,1,0,0
410_chr1,1.8259338212281342,0,0,0
410_chr11,1.6155070422290247,1,0,0
410_chr17,1.6304056399335578,0,0,0
410_chr2,1.7204869760912846,1,0,0
410_chr3,1.672038928909586,1,0,0
410_chr4,1.640753481184427,1,0,0
411_chr1,1.8053695817637068,1,0,0
411_chr11,1.5777794472527427,1,0,0
411_chr17,1.5947817710037706,1,0,0
411_chr2,1.6893760735113401,1,0,0
411_chr3,1.6350859153080564,1,0,0
411_chr4,1.6019790905057438,1,0,0
412_chr1,1.8229860394942123,1,0,0
412_chr11,1.61935972946482,0,0,0
412_chr17,1.6268054862616488,0,0,0
412_chr2,1.7184625455733635,1,0,0
412_chr3,1.672952691374451,1,0,0
412_chr4,1.639635655072424,0,0,0
413_chr1,1.8249581628371414,1,0,0
413_chr11,1.6231246605584686,1,0,0
413_chr17,1.6350859153080564,1,0,0
413_chr2,1.7211558333905461,1,0,0
413_chr3,1.6711198562827467,1,0,0
413_chr4,1.6451493117368803,1,0,0
414_chr1,1.8223223988640151,1,0,0
414_chr11,1.6218792042124106,1,0,0
414_chr17,1.6280143374292215,1,0,0
414_chr2,1.7143310441709676,1,0,0
414_chr3,1.672038928909586,1,0,0
414_chr4,1.6362353204949376,1,0,0
415_chr1,1.8252841449754358,1,0,0
415_chr11,1.6180854379591356,1,0,0
415_chr17,1.6280143374292215,1,0,0
415_chr2,1.7150274529696439,1,0,0
415_chr3,1.672038928909586,1,0,0
415_chr4,1.6350859153080564,1,0,0
416_chr1,1.866098164048597,1,0,0
416_chr11,1.6958061324630038,1,0,0
416_chr17,1.704976831629163,1,0,0
416_chr2,1.7956597852571103,1,0,0
416_chr3,1.7848061328903184,1,0,0
416_chr4,1.7512935541477714,1,0,0
417_chr1,1.866820361487216,1,0,0
417_chr11,1.6958061324630038,1,0,0
417_chr17,1.7064536073163994,1,0,0
417_chr2,1.7956597852571103,1,0,0
417_chr3,1.785670861822471,1,0,0
417_chr4,1.7518383019634336,0,0,0
418_chr1,1.8663393294056974,1,0,0
418_chr11,1.6958061324630038,1,0,0
418_chr17,1.7071867066117268,1,0,0
418_chr2,1.7956597852571103,1,0,0
418_chr3,1.785670861822471,1,0,0
418_chr4,1.7518383019634336,1,0,0
419_chr1,1.8677772718818022,1,0,0
419_chr11,1.6965914837958764,3,0,0
419_chr17,1.7071867066117268,1,0,1
419_chr2,1.7956597852571103,0,0,0
419_chr3,1.7861012816874497,1,0,0
419_chr4,1.7523810495773449,0,0,0
41_chr1,1.8252841449754358,1,0,0
41_chr11,1.6206242722269526,1,0,0
41_chr17,1.640753481184427,1,0,0
41_chr2,1.7224847649939812,1,0,0
41_chr3,1.6747645128995639,1,0,0
41_chr4,1.631588328253238,1,0,0
420_chr1,1.868015434187263,0,0,0
420_chr11,1.6973728737148535,0,0,0
420_chr17,1.7071867066117268,0,0,0
420_chr2,1.796061199144026,0,0,0
420_chr3,1.7865304148526806,1,0,0
420_chr4,1.7534605989414096,1,0,0
421_chr1,1.8682531732300711,1,0,0
421_chr11,1.6973728737148535,1,0,0
421_chr17,1.7071867066117268,1,0,0
421_chr2,1.7956597852571103,1,0,0
421_chr3,1.7865304148526806,1,0,0
421_chr4,1.7534605989414096,1,0,0
421_chr5,1.7445953751314742,3,0,1
422_chr1,1.868015434187263,1,0,0
422_chr11,1.6973728737148535,1,0,0
422_chr17,1.7071867066117268,1,0,0
422_chr2,1.796061199144026,1,0,0
422_chr3,1.7865304148526806,1,0,0
422_chr4,1.7534605989414096,1,0,0
423_chr1,1.868015434187263,1,0,0
423_chr11,1.6973728737148535,1,0,0
423_chr17,1.7071867066117268,1,0,0
423_chr2,1.796061199144026,1,0,0
423_chr3,1.7865304148526806,1,0,0
423_chr4,1.7534605989414096,1,0,0
424_chr1,1.8687273871810708,1,0,0
424_chr11,1.6973728737148535,1,0,0
424_chr17,1.7071867066117268,1,0,0
424_chr2,1.796061199144026,1,0,0
424_chr3,1.7861012816874497,1,0,0
424_chr4,1.7529218107091815,1,0,0
425_chr1,1.8684904904252935,1,0,0
425_chr11,1.6973728737148535,1,0,0
425_chr17,1.7071867066117268,1,0,0
425_chr2,1.796061199144026,1,0,0
425_chr3,1.7852391479970382,1,0,0
425_chr4,1.7529218107091815,1,0,0
427_chr1,1.8682531732300711,1,0,0
427_chr11,1.6973728737148535,1,0,0
427_chr17,1.7071867066117268,1,0,0
427_chr2,1.7956597852571103,1,0,0
427_chr3,1.7865304148526806,1,0,0
427_chr4,1.7545323103616217,1,0,0
428_chr1,1.8665800613969639,1,0,0
428_chr11,1.6965914837958764,1,0,0
428_chr17,1.7071867066117268,1,0,0
428_chr2,1.7956597852571103,1,0,0
428_chr3,1.7861012816874497,1,0,0
428_chr4,1.7529218107091815,1,0,0
429_chr1,1.8682531732300711,1,0,0
429_chr11,1.6973728737148535,2,0,1
429_chr17,1.7071867066117268,2,0,1
429_chr2,1.7956597852571103,1,0,1
429_chr3,1.7852391479970382,1,0,0
429_chr4,1.7523810495773449,1,0,0
429_chr5,1.744023310306184,3,0,1
429_chr6,1.7251081588580128,1,0,1
42_chr1,1.7948535467124367,1,0,0
42_chr11,1.55523479881416,1,0,0
42_chr17,1.6033822739252712,1,0,0
42_chr2,1.6645326805160583,1,0,0
42_chr3,1.6206242722269526,1,0,0
42_chr4,1.5809998372418241,1,0,0
430_chr1,1.868015434187263,1,0,0
430_chr11,1.6973728737148535,1,0,0
430_chr17,1.7071867066117268,1,0,0
430_chr2,1.796061199144026,1,0,0
430_chr3,1.7861012816874497,1,0,0
430_chr4,1.7523810495773449,1,0,0
431_chr1,1.8682531732300711,1,0,0
431_chr11,1.6973728737148535,0,0,0
431_chr17,1.7071867066117268,0,0,0
431_chr2,1.796061199144026,1,0,0
431_chr3,1.7861012816874497,1,0,0
431_chr4,1.7529218107091815,1,0,0
432_chr1,1.868015434187263,1,0,0
432_chr11,1.6973728737148535,1,0,0
432_chr17,1.7071867066117268,1,0,0
432_chr2,1.7956597852571103,1,0,0
432_chr3,1.7861012816874497,1,0,0
432_chr4,1.7523810495773449,1,0,0
433_chr1,1.8687273871810708,1,0,0
433_chr11,1.6973728737148535,1,0,0
433_chr17,1.7071867066117268,1,0,0
433_chr2,1.7956597852571103,0,0,0
433_chr3,1.7861012816874497,1,0,0
433_chr4,1.7529218107091815,1,0,0
434_chr1,1.8687273871810708,1,0,0
434_chr11,1.6973728737148535,1,0,0
434_chr17,1.7071867066117268,1,0,0
434_chr2,1.7956597852571103,1,0,0
434_chr3,1.7861012816874497,1,0,0
434_chr4,1.7529218107091815,1,0,0
435_chr1,1.8687273871810708,1,0,0
435_chr11,1.6973728737148535,1,0,0
435_chr17,1.7071867066117268,1,0,0
435_chr2,1.7956597852571103,1,0,0
435_chr3,1.7861012816874497,1,0,0
435_chr4,1.7534605989414096,1,0,0
436_chr1,1.8687273871810708,1,0,0
436_chr11,1.6973728737148535,1,0,0
436_chr17,1.7071867066117268,1,0,0
436_chr2,1.796061199144026,1,0,0
436_chr3,1.7865304148526806,1,0,0
436_chr4,1.7539974277210848,1,0,0
437_chr1,1.8687273871810708,1,0,0
437_chr11,1.6973728737148535,1,0,0
437_chr17,1.7071867066117268,1,0,0
437_chr2,1.796061199144026,1,0,0
437_chr3,1.7861012816874497,1,0,0
437_chr4,1.7534605989414096,1,0,0
438_chr1,1.8684904904252935,1,0,0
438_chr11,1.6973728737148535,1,0,0
438_chr17,1.7071867066117268,1,0,0
438_chr2,1.7956597852571103,1,0,0
438_chr3,1.7861012816874497,1,0,0
438_chr4,1.7534605989414096,1,0,0
439_chr1,1.868015434187263,1,0,0
439_chr11,1.6958061324630038,1,0,0
439_chr17,1.7071867066117268,1,0,0
439_chr2,1.7956597852571103,1,0,0
439_chr3,1.7848061328903184,1,0,0
439_chr4,1.7534605989414096,1,0,0
43_chr1,1.8272241149214201,1,0,0
43_chr11,1.633928354228994,1,0,0
43_chr17,1.6462298719826172,1,0,0
43_chr2,1.7320960110184258,1,0,0
43_chr3,1.6818103694507691,1,0,0
43_chr4,1.6535976917010051,1,0,0
440_chr1,1.8682531732300711,1,0,0
440_chr11,1.6965914837958764,1,0,0
440_chr2,1.7956597852571103,1,0,0
440_chr3,1.7861012816874497,0,0,0
440_chr4,1.7529218107091815,1,0,0
441_chr1,1.866820361487216,1,0,0
441_chr11,1.6942233942183775,3,0,1
441_chr17,1.7034857400507994,0,0,0
441_chr2,1.7952572364600974,1,0,0
441_chr3,1.785670861822471,1,0,0
441_chr4,1.7529218107091815,1,0,0
442_chr1,1.866820361487216,1,0,0
442_chr11,1.6950167820135742,1,0,0
442_chr17,1.704976831629163,1,0,0
442_chr2,1.7952572364600974,1,0,0
442_chr3,1.7861012816874497,1,0,0
442_chr4,1.7529218107091815,1,0,0
443_chr1,1.8670602311340259,1,0,0
443_chr11,1.6958061324630038,1,0,0
443_chr17,1.704976831629163,1,0,0
443_chr2,1.7952572364600974,1,0,0
443_chr3,1.7861012816874497,1,0,0
443_chr4,1.7529218107091815,1,0,0
444_chr1,1.865372053024394,1,0,0
444_chr11,1.6934259303119472,1,0,0
444_chr17,1.702734744296014,1,0,0
444_chr2,1.7948535467124367,1,0,0
444_chr3,1.7843718091206966,1,0,0
444_chr4,1.7518383019634336,1,0,0
445_chr1,1.868015434187263,0,0,0
445_chr11,1.6958061324630038,1,0,0
445_chr17,1.7064536073163994,1,0,0
445_chr2,1.7948535467124367,1,0,0
445_chr3,1.7861012816874497,1,0,0
445_chr4,1.7534605989414096,1,0,0
446_chr1,1.8672996717877652,4,0,3
446_chr10,1.6958061324630038,2,0,1
446_chr11,1.6958061324630038,2,0,0
446_chr17,1.7064536073163994,3,0,1
446_chr2,1.7952572364600974,2,0,1
446_chr3,1.785670861822471,2,0,1
446_chr4,1.7529218107091815,1,0,0
446_chr8,1.742872541341305,2,0,1
446_chr9,1.6596547483333284,1,0,0
447_chr1,1.8672996717877652,1,0,0
447_chr11,1.6958061324630038,1,0,0
447_chr17,1.7057169928720943,1,0,0
447_chr2,1.7948535467124367,1,0,0
447_chr3,1.7861012816874497,1,0,0
447_chr4,1.7523810495773449,1,0,0
448_chr1,1.8677772718818022,1,0,0
448_chr11,1.6958061324630038,1,0,0
448_chr17,1.7064536073163994,1,0,0
448_chr2,1.7948535467124367,1,0,0
448_chr3,1.7861012816874497,1,0,0
448_chr4,1.7523810495773449,1,0,0
449_chr1,1.8663393294056974,1,0,0
449_chr11,1.6958061324630038,1,0,0
449_chr17,1.7042330915198087,1,0,0
449_chr2,1.7948535467124367,1,0,0
449_chr3,1.7861012816874497,1,0,0
449_chr4,1.7523810495773449,1,0,0
44_chr1,1.8269026656007323,3,0,0
44_chr11,1.6327625287522542,3,0,1
44_chr17,1.6429663002001658,2,0,0
44_chr19,1.4054932385256123,2,0,1
44_chr2,1.734558705334726,2,0,0
44_chr3,1.6835235388561318,4,0,2
44_chr4,1.654623228243748,1,0,0
44_chr5,1.6783268831289937,3,0,0
44_chr7,1.6019790905057438,3,0,0
450_chr1,1.8663393294056974,1,0,0
450_chr11,1.6958061324630038,1,0,0
450_chr17,1.704976831629163,1,0,0
450_chr2,1.7948535467124367,1,0,0
450_chr3,1.785670861822471,1,0,0
450_chr4,1.7518383019634336,1,0,0
451_chr1,1.8675386848916535,1,0,0
451_chr11,1.6965914837958764,1,0,0
451_chr17,1.7057169928720943,1,0,0
451_chr2,1.7948535467124367,1,0,0
451_chr3,1.7861012816874497,1,0,0
451_chr4,1.7523810495773449,1,0,0
452_chr1,1.8675386848916535,1,0,0
452_chr11,1.6950167820135742,1,0,0
452_chr17,1.7057169928720943,1,0,0
452_chr2,1.794448709926395,1,0,0
452_chr3,1.785670861822471,1,0,0
452_chr4,1.7523810495773449,1,0,0
453_chr1,1.8466569896314033,1,0,0
453_chr11,1.6756626832965449,1,0,0
453_chr17,1.677443815276561,1,0,0
453_chr2,1.7706942694674428,1,0,0
453_chr3,1.75612541261431,1,0,0
453_chr4,1.7224847649939812,1,0,0
454_chr1,1.8677772718818022,1,0,0
454_chr11,1.6958061324630038,1,0,0
454_chr17,1.7057169928720943,1,0,0
454_chr2,1.7948535467124367,0,0,0
454_chr3,1.7861012816874497,1,0,0
454_chr4,1.7523810495773449,1,0,0
455_chr1,1.8682531732300711,1,0,0
455_chr11,1.6973728737148535,1,0,0
455_chr17,1.7071867066117268,1,0,0
455_chr2,1.796061199144026,1,0,0
455_chr3,1.7852391479970382,1,0,0
455_chr4,1.7518383019634336,1,0,0
456_chr1,1.8648857849935965,1,0,0
456_chr11,1.6901945189330263,1,0,0
456_chr17,1.7064536073163994,1,0,0
456_chr2,1.7948535467124367,1,0,0
456_chr3,1.7848061328903184,1,0,0
456_chr4,1.7512935541477714,1,0,0
457_chr1,1.868015434187263,1,0,0
457_chr11,1.6958061324630038,1,0,0
457_chr17,1.7064536073163994,0,0,0
457_chr2,1.7956597852571103,1,0,0
457_chr3,1.7852391479970382,1,0,0
457_chr4,1.7512935541477714,1,0,0
458_chr1,1.8682531732300711,1,0,0
458_chr11,1.6965914837958764,1,0,0
458_chr17,1.7064536073163994,1,0,0
458_chr2,1.7956597852571103,1,0,0
458_chr3,1.7852391479970382,1,0,0
458_chr4,1.7518383019634336,1,0,0
459_chr1,1.8677772718818022,1,0,0
459_chr11,1.6965914837958764,1,0,0
459_chr17,1.7064536073163994,1,0,0
459_chr2,1.7956597852571103,1,0,0
459_chr3,1.7852391479970382,1,0,0
459_chr4,1.7501980023354358,1,0,0
45_chr1,1.8675386848916535,1,0,0
45_chr11,1.6973728737148535,1,0,0
45_chr17,1.7071867066117268,1,0,0
45_chr2,1.796061199144026,1,0,0
45_chr3,1.7865304148526806,1,0,0
45_chr4,1.7534605989414096,1,0,0
460_chr1,1.8670602311340259,1,0,0
460_chr11,1.6965914837958764,1,0,0
460_chr17,1.7057169928720943,1,0,0
460_chr2,1.7956597852571103,1,0,0
460_chr3,1.7848061328903184,1,0,0
460_chr4,1.7512935541477714,1,0,0
462_chr1,1.8675386848916535,1,0,0
462_chr11,1.6965914837958764,1,0,0
462_chr17,1.7071867066117268,1,0,0
462_chr2,1.7956597852571103,1,0,0
462_chr3,1.7852391479970382,1,0,0
462_chr4,1.7518383019634336,1,0,0
463_chr1,1.8672996717877652,1,0,0
463_chr11,1.6965914837958764,1,0,0
463_chr17,1.7071867066117268,1,0,0
463_chr2,1.7956597852571103,1,0,0
463_chr3,1.7852391479970382,1,0,0
463_chr4,1.7518383019634336,1,0,0
464_chr1,1.8672996717877652,0,0,0
464_chr11,1.6965914837958764,1,0,0
464_chr17,1.7071867066117268,1,0,0
464_chr2,1.7956597852571103,3,0,1
464_chr3,1.7852391479970382,1,0,0
464_chr4,1.7518383019634336,1,0,0
465_chr1,1.8670602311340259,1,0,0
465_chr11,1.6965914837958764,1,0,0
465_chr17,1.7057169928720943,1,0,0
465_chr2,1.7952572364600974,1,0,0
465_chr3,1.7848061328903184,1,0,0
465_chr4,1.7501980023354358,1,0,0
466_chr1,1.8656145273410973,1,0,0
466_chr11,1.6965914837958764,1,0,0
466_chr17,1.7057169928720943,1,0,0
466_chr2,1.7952572364600974,1,0,0
466_chr3,1.7848061328903184,1,0,0
466_chr4,1.7501980023354358,1,0,0
468_chr1,1.866098164048597,1,0,0
468_chr11,1.6958061324630038,1,0,0
468_chr17,1.7071867066117268,1,0,0
468_chr2,1.7956597852571103,1,0,0
468_chr3,1.7834992057583694,1,0,0
468_chr4,1.750746792271643,1,0,0
469_chr1,1.8665800613969639,1,0,0
469_chr11,1.6950167820135742,1,0,0
469_chr17,1.7057169928720943,1,0,0
469_chr2,1.7956597852571103,1,0,0
469_chr3,1.7852391479970382,1,0,0
469_chr4,1.750746792271643,1,0,0
46_chr1,1.7457329447065377,0,0,0
46_chr11,1.5271796258079011,0,0,0
46_chr17,1.4964725796851872,0,0,0
46_chr2,1.654623228243748,1,0,0
46_chr3,1.5872636973025485,0,0,0
46_chr4,1.5457199360997627,0,0,0
470_chr1,1.8675386848916535,2,0,1
470_chr11,1.6958061324630038,1,0,0
470_chr17,1.7071867066117268,2,0,1
470_chr2,1.7956597852571103,1,0,0
470_chr3,1.7843718091206966,1,0,0
470_chr4,1.750746792271643,1,0,0
470_chr9,1.6596547483333284,1,0,0
471_chr1,1.865372053024394,1,0,0
471_chr11,1.6901945189330263,1,0,0
471_chr17,1.7064536073163994,1,0,0
471_chr2,1.794448709926395,1,0,0
471_chr3,1.7834992057583694,1,0,0
471_chr4,1.750746792271643,1,0,0
472_chr1,1.8684904904252935,0,0,0
472_chr11,1.6973728737148535,1,0,0
472_chr17,1.7064536073163994,1,0,0
472_chr2,1.7956597852571103,1,0,0
472_chr3,1.7852391479970382,1,0,0
472_chr4,1.7518383019634336,1,0,0
473_chr1,1.868015434187263,1,0,0
473_chr11,1.6965914837958764,1,0,0
473_chr17,1.7064536073163994,1,0,0
473_chr2,1.796061199144026,1,0,0
473_chr3,1.7852391479970382,1,0,0
473_chr4,1.7529218107091815,1,0,0
474_chr1,1.8687273871810708,1,0,0
474_chr11,1.6973728737148535,0,0,0
474_chr17,1.7071867066117268,0,0,0
474_chr2,1.796061199144026,1,0,0
474_chr3,1.7861012816874497,1,0,0
474_chr4,1.7539974277210848,1,0,0
475_chr1,1.8684904904252935,1,0,0
475_chr11,1.6973728737148535,1,0,0
475_chr17,1.7071867066117268,1,0,0
475_chr2,1.796061199144026,1,0,0
475_chr3,1.785670861822471,1,0,0
475_chr4,1.7523810495773449,1,0,0
476_chr1,1.8684904904252935,1,0,0
476_chr11,1.6973728737148535,1,0,0
476_chr17,1.7071867066117268,1,0,0
476_chr2,1.796061199144026,1,0,0
476_chr3,1.785670861822471,1,0,0
476_chr4,1.7529218107091815,1,0,0
477_chr1,1.8684904904252935,1,0,0
477_chr11,1.6973728737148535,1,0,0
477_chr17,1.7071867066117268,1,0,0
477_chr2,1.796061199144026,1,0,0
477_chr3,1.7861012816874497,1,0,0
477_chr4,1.7529218107091815,1,0,0
478_chr1,1.8684904904252935,1,0,0
478_chr11,1.6973728737148535,1,0,0
478_chr17,1.7071867066117268,1,0,0
478_chr2,1.796061199144026,1,0,0
478_chr3,1.7861012816874497,1,0,0
478_chr4,1.7523810495773449,1,0,0
479_chr1,1.8684904904252935,1,0,0
479_chr11,1.6973728737148535,3,0,2
479_chr17,1.7071867066117268,3,0,1
479_chr2,1.796061199144026,2,0,0
479_chr3,1.785670861822471,1,0,0
479_chr4,1.7523810495773449,1,0,0
479_chr9,1.6616238585115888,1,0,0
47_chr1,1.8213209662317569,1,0,0
47_chr11,1.6231246605584686,1,0,0
47_chr17,1.6327625287522542,1,0,0
47_chr2,1.7224847649939812,1,0,0
47_chr3,1.6654905987582682,1,0,0
47_chr4,1.6373766762290247,1,0,0
480_chr1,1.868015434187263,1,0,0
480_chr11,1.6973728737148535,1,0,0
480_chr17,1.7071867066117268,1,0,0
480_chr2,1.796061199144026,1,0,0
480_chr3,1.785670861822471,1,0,0
480_chr4,1.7534605989414096,1,0,0
480_chr9,1.6616238585115888,1,0,0
481_chr1,1.8684904904252935,1,0,0
481_chr11,1.6973728737148535,1,0,0
481_chr17,1.7071867066117268,1,0,0
481_chr2,1.796061199144026,1,0,0
481_chr3,1.7861012816874497,1,0,0
481_chr4,1.7529218107091815,1,0,0
482_chr1,1.8684904904252935,1,0,0
482_chr11,1.6973728737148535,1,0,1
482_chr17,1.7071867066117268,0,0,0
482_chr2,1.796061199144026,0,0,0
482_chr3,1.7861012816874497,1,0,0
482_chr4,1.7529218107091815,1,0,0
482_chr5,1.744023310306184,3,0,1
482_chr8,1.742872541341305,3,0,2
483_chr1,1.868015434187263,1,0,0
483_chr11,1.6973728737148535,1,0,0
483_chr17,1.7071867066117268,1,0,0
483_chr2,1.796061199144026,1,0,0
483_chr3,1.7861012816874497,1,0,0
483_chr4,1.7523810495773449,1,0,0
484_chr1,1.8684904904252935,1,0,0
484_chr11,1.6973728737148535,1,0,0
484_chr17,1.7071867066117268,1,0,0
484_chr2,1.796061199144026,1,0,0
484_chr3,1.7861012816874497,1,0,0
484_chr4,1.7523810495773449,1,0,0
485_chr1,1.8684904904252935,1,0,0
485_chr11,1.6973728737148535,1,0,0
485_chr17,1.7071867066117268,1,0,0
485_chr2,1.796061199144026,1,0,0
485_chr3,1.7861012816874497,1,0,0
485_chr4,1.7529218107091815,1,0,0
486_chr1,1.8687273871810708,1,0,0
